State Code,District Code,India / State / Union Territory / District,Name,Year,Age Group,Gender,Ethnic Group,Total / Rural / Urban,Value
00,000,India,India,2021,15-24,Other,Christian,Urban,2171747
00,000,India,India,2021,15-24,Other,Hindu,Urban,2265061
00,000,India,India,2021,15-24,Other,Jain,Urban,1843346
00,000,India,India,2021,15-24,Other,Muslim,Urban,2297084
00,000,India,India,2021,15-24,Other,Parsi,Urban,1984686
00,000,India,India,2021,15-24,Other,Sikh,Urban,2253399
00,000,India,India,2021,25-44,Female,Buddhist,Urban,2568739
00,000,India,India,2021,25-44,Female,Christian,Urban,2302736
00,000,India,India,2021,25-44,Female,Hindu,Urban,1998014
00,000,India,India,2021,25-44,Female,Jain,Urban,2060058
00,000,India,India,2021,25-44,Female,Muslim,Urban,2126697
00,000,India,India,2021,25-44,Female,Parsi,Urban,2410906
00,000,India,India,2021,25-44,Female,Sikh,Urban,2117178
00,000,India,India,2021,25-44,Male,Buddhist,Urban,2175007
00,000,India,India,2021,25-44,Male,Christian,Urban,1918919
00,000,India,India,2021,25-44,Male,Hindu,Urban,2052481
00,000,India,India,2021,25-44,Male,Jain,Urban,2165683
00,000,India,India,2021,25-44,Male,Muslim,Urban,2094372
00,000,India,India,2021,25-44,Male,Parsi,Urban,2260611
00,000,India,India,2021,25-44,Male,Sikh,Urban,1970116
00,000,India,India,2021,25-44,Other,Buddhist,Urban,2183384
00,000,India,India,2021,25-44,Other,Christian,Urban,2089773
00,000,India,India,2021,25-44,Other,Hindu,Urban,2111828
00,000,India,India,2021,25-44,Other,Jain,Urban,2279967
00,000,India,India,2021,25-44,Other,Muslim,Urban,2192109
00,000,India,India,2021,25-44,Other,Parsi,Urban,1957129
00,000,India,India,2021,25-44,Other,Sikh,Urban,2144306
00,000,India,India,2021,45-59,Female,Buddhist,Urban,2136371
00,000,India,India,2021,45-59,Female,Christian,Urban,2209161
00,000,India,India,2021,45-59,Female,Hindu,Urban,2132484
00,000,India,India,2021,45-59,Female,Jain,Urban,1871995
00,000,India,India,2021,45-59,Female,Muslim,Urban,1788042
00,000,India,India,2021,45-59,Female,Parsi,Urban,2282709
00,000,India,India,2021,45-59,Female,Sikh,Urban,1951100
00,000,India,India,2021,45-59,Male,Buddhist,Urban,1794466
00,000,India,India,2021,45-59,Male,Christian,Urban,2168890
00,000,India,India,2021,45-59,Male,Hindu,Urban,1967497
00,000,India,India,2021,45-59,Male,Jain,Urban,2136213
00,000,India,India,2021,45-59,Male,Muslim,Urban,2092607
00,000,India,India,2021,45-59,Male,Parsi,Urban,2116225
00,000,India,India,2021,45-59,Male,Sikh,Urban,1887460
00,000,India,India,2021,45-59,Other,Buddhist,Urban,1891112
00,000,India,India,2021,45-59,Other,Christian,Urban,2154412
00,000,India,India,2021,45-59,Other,Hindu,Urban,2348525
00,000,India,India,2021,45-59,Other,Jain,Urban,2024919
00,000,India,India,2021,45-59,Other,Muslim,Urban,2051393
00,000,India,India,2021,45-59,Other,Parsi,Urban,2052262
00,000,India,India,2021,45-59,Other,Sikh,Urban,1846078
00,000,India,India,2021,60+,Female,Buddhist,Urban,1791055
00,000,India,India,2021,60+,Female,Christian,Urban,1963608
00,000,India,India,2021,60+,Female,Hindu,Urban,1927757
00,000,India,India,2021,60+,Female,Jain,Urban,2086129
00,000,India,India,2021,60+,Female,Muslim,Urban,2141826
00,000,India,India,2021,60+,Female,Parsi,Urban,2112074
00,000,India,India,2021,60+,Female,Sikh,Urban,2243063
00,000,India,India,2021,60+,Male,Buddhist,Urban,2132991
00,000,India,India,2021,60+,Male,Christian,Urban,2422243
00,000,India,India,2021,60+,Male,Hindu,Urban,1987218
00,000,India,India,2021,60+,Male,Jain,Urban,2177105
00,000,India,India,2021,60+,Male,Muslim,Urban,2022041
00,000,India,India,2021,60+,Male,Parsi,Urban,1788073
00,000,India,India,2021,60+,Male,Sikh,Urban,2032770
00,000,India,India,2021,60+,Other,Buddhist,Urban,2432604
00,000,India,India,2021,60+,Other,Christian,Urban,2180267
00,000,India,India,2021,60+,Other,Hindu,Urban,2254706
00,000,India,India,2021,60+,Other,Jain,Urban,1804105
00,000,India,India,2021,60+,Other,Muslim,Urban,2057208
00,000,India,India,2021,60+,Other,Parsi,Urban,2073384
00,000,India,India,2021,60+,Other,Sikh,Urban,2160848
00,000,India,India,2021,0-14,Female,Buddhist,Total,4772027
00,000,India,India,2021,0-14,Female,Christian,Total,5313853
00,000,India,India,2021,0-14,Female,Hindu,Total,5470035
00,000,India,India,2021,0-14,Female,Jain,Total,5538752
00,000,India,India,2021,0-14,Female,Muslim,Total,5398668
00,000,India,India,2021,0-14,Female,Parsi,Total,5225491
00,000,India,India,2021,0-14,Female,Sikh,Total,5642404
00,000,India,India,2021,0-14,Male,Buddhist,Total,5727829
00,000,India,India,2021,0-14,Male,Christian,Total,5482015
00,000,India,India,2021,0-14,Male,Hindu,Total,5713007
00,000,India,India,2021,0-14,Male,Jain,Total,5182393
00,000,India,India,2021,0-14,Male,Muslim,Total,5285862
00,000,India,India,2021,0-14,Male,Parsi,Total,5466593
00,000,India,India,2021,0-14,Male,Sikh,Total,5403242
00,000,India,India,2021,0-14,Other,Buddhist,Total,4896961
00,000,India,India,2021,0-14,Other,Christian,Total,5508546
00,000,India,India,2021,0-14,Other,Hindu,Total,5422819
00,000,India,India,2021,0-14,Other,Jain,Total,5249634
00,000,India,India,2021,0-14,Other,Muslim,Total,5068904
00,000,India,India,2021,0-14,Other,Parsi,Total,5373627
00,000,India,India,2021,0-14,Other,Sikh,Total,5859812
00,000,India,India,2021,15-24,Female,Buddhist,Total,5005799
00,000,India,India,2021,15-24,Female,Christian,Total,5881971
00,000,India,India,2021,15-24,Female,Hindu,Total,4935301
00,000,India,India,2021,15-24,Female,Jain,Total,5595827
00,000,India,India,2021,15-24,Female,Muslim,Total,5956329
00,000,India,India,2021,15-24,Female,Parsi,Total,5393837
00,000,India,India,2021,15-24,Female,Sikh,Total,5621060
00,000,India,India,2021,15-24,Male,Buddhist,Total,5705380
00,000,India,India,2021,15-24,Male,Christian,Total,5561949
00,000,India,India,2021,15-24,Male,Hindu,Total,4790724
00,000,India,India,2021,15-24,Male,Jain,Total,5929344
00,000,India,India,2021,15-24,Male,Muslim,Total,5597008
00,000,India,India,2021,15-24,Male,Parsi,Total,5501612
00,000,India,India,2021,15-24,Male,Sikh,Total,5275744
00,000,India,India,2021,15-24,Other,Buddhist,Total,5819131
00,000,India,India,2021,15-24,Other,Christian,Total,5491788
00,000,India,India,2021,15-24,Other,Hindu,Total,5734057
00,000,India,India,2021,15-24,Other,Jain,Total,5192484
00,000,India,India,2021,15-24,Other,Muslim,Total,5900478
00,000,India,India,2021,15-24,Other,Parsi,Total,5545839
00,000,India,India,2021,15-24,Other,Sikh,Total,5657266
00,000,India,India,2021,25-44,Female,Buddhist,Total,5548444
00,000,India,India,2021,25-44,Female,Christian,Total,5733125
00,000,India,India,2021,25-44,Female,Hindu,Total,5407418
00,000,India,India,2021,25-44,Female,Jain,Total,4806205
00,000,India,India,2021,25-44,Female,Muslim,Total,5479008
00,000,India,India,2021,25-44,Female,Parsi,Total,6320546
00,000,India,India,2021,25-44,Female,Sikh,Total,5635848
00,000,India,India,2021,25-44,Male,Buddhist,Total,5917634
00,000,India,India,2021,25-44,Male,Christian,Total,5234217
00,000,India,India,2021,25-44,Male,Hindu,Total,5595354
00,000,India,India,2021,25-44,Male,Jain,Total,5913580
00,000,India,India,2021,25-44,Male,Muslim,Total,5679340
00,000,India,India,2021,25-44,Male,Parsi,Total,5141479
00,000,India,India,2021,25-44,Male,Sikh,Total,5785150
00,000,India,India,2021,25-44,Other,Buddhist,Total,5406003
00,000,India,India,2021,25-44,Other,Christian,Total,5027777
00,000,India,India,2021,25-44,Other,Hindu,Total,5346616
00,000,India,India,2021,25-44,Other,Jain,Total,5371693
00,000,India,India,2021,25-44,Other,Muslim,Total,5223316
00,000,India,India,2021,25-44,Other,Parsi,Total,5800907
00,000,India,India,2021,25-44,Other,Sikh,Total,5120507
00,000,India,India,2021,45-59,Female,Buddhist,Total,5653539
00,000,India,India,2021,45-59,Female,Christian,Total,5607364
00,000,India,India,2021,45-59,Female,Hindu,Total,5170793
00,000,India,India,2021,45-59,Female,Jain,Total,5452856
00,000,India,India,2021,45-59,Female,Muslim,Total,5164413
00,000,India,India,2021,45-59,Female,Parsi,Total,5566073
00,000,India,India,2021,45-59,Female,Sikh,Total,5131718
00,000,India,India,2021,45-59,Male,Buddhist,Total,5234947
00,000,India,India,2021,45-59,Male,Christian,Total,6312800
00,000,India,India,2021,45-59,Male,Hindu,Total,6260344
00,000,India,India,2021,45-59,Male,Jain,Total,5547972
00,000,India,India,2021,45-59,Male,Muslim,Total,5450805
00,000,India,India,2021,45-59,Male,Parsi,Total,5820524
00,000,India,India,2021,45-59,Male,Sikh,Total,5797664
00,000,India,India,2021,45-59,Other,Buddhist,Total,5256113
00,000,India,India,2021,45-59,Other,Christian,Total,5369939
00,000,India,India,2021,45-59,Other,Hindu,Total,5601686
00,000,India,India,2021,45-59,Other,Jain,Total,6085820
00,000,India,India,2021,45-59,Other,Muslim,Total,5458312
00,000,India,India,2021,45-59,Other,Parsi,Total,5964943
00,000,India,India,2021,45-59,Other,Sikh,Total,5428877
00,000,India,India,2021,60+,Female,Buddhist,Total,5777962
00,000,India,India,2021,60+,Female,Christian,Total,5670946
00,000,India,India,2021,60+,Female,Hindu,Total,5544804
00,000,India,India,2021,60+,Female,Jain,Total,4959269
00,000,India,India,2021,60+,Female,Muslim,Total,5340160
00,000,India,India,2021,60+,Female,Parsi,Total,5752007
00,000,India,India,2021,60+,Female,Sikh,Total,5200969
00,000,India,India,2021,60+,Male,Buddhist,Total,5796085
00,000,India,India,2021,60+,Male,Christian,Total,5879387
00,000,India,India,2021,60+,Male,Hindu,Total,5322314
00,000,India,India,2021,60+,Male,Jain,Total,5392952
00,000,India,India,2021,60+,Male,Muslim,Total,5469321
00,000,India,India,2021,60+,Male,Parsi,Total,5074534
00,000,India,India,2021,60+,Male,Sikh,Total,5551748
00,000,India,India,2021,60+,Other,Buddhist,Total,6050757
00,000,India,India,2021,60+,Other,Christian,Total,5931257
00,000,India,India,2021,60+,Other,Hindu,Total,5825130
00,000,India,India,2021,60+,Other,Jain,Total,5141725
00,000,India,India,2021,60+,Other,Muslim,Total,5598311
00,000,India,India,2021,60+,Other,Parsi,Total,5204739
00,000,India,India,2021,60+,Other,Sikh,Total,5651790
7,000,Union Territory,Delhi,2011,0-14,Female,Buddhist,Rural,222389
7,000,Union Territory,Delhi,2011,0-14,Female,Christian,Rural,240018
7,000,Union Territory,Delhi,2011,0-14,Female,Hindu,Rural,125565
7,000,Union Territory,Delhi,2011,0-14,Female,Jain,Rural,139827
7,000,Union Territory,Delhi,2011,0-14,Female,Muslim,Rural,101150
7,000,Union Territory,Delhi,2011,0-14,Female,Parsi,Rural,194989
7,000,Union Territory,Delhi,2011,0-14,Female,Sikh,Rural,113123
7,000,Union Territory,Delhi,2011,0-14,Male,Buddhist,Rural,202612
7,000,Union Territory,Delhi,2011,0-14,Male,Christian,Rural,92183
7,000,Union Territory,Delhi,2011,0-14,Male,Hindu,Rural,297122
7,000,Union Territory,Delhi,2011,0-14,Male,Jain,Rural,83231
7,000,Union Territory,Delhi,2011,0-14,Male,Muslim,Rural,251011
7,000,Union Territory,Delhi,2011,0-14,Male,Parsi,Rural,133096
7,000,Union Territory,Delhi,2011,0-14,Male,Sikh,Rural,140376
7,000,Union Territory,Delhi,2011,0-14,Other,Buddhist,Rural,163830
7,000,Union Territory,Delhi,2011,0-14,Other,Christian,Rural,219159
7,000,Union Territory,Delhi,2011,0-14,Other,Hindu,Rural,176695
7,000,Union Territory,Delhi,2011,0-14,Other,Jain,Rural,230022
7,000,Union Territory,Delhi,2011,0-14,Other,Muslim,Rural,105962
7,000,Union Territory,Delhi,2011,0-14,Other,Parsi,Rural,55169
7,000,Union Territory,Delhi,2011,0-14,Other,Sikh,Rural,49378
7,000,Union Territory,Delhi,2011,15-24,Female,Buddhist,Rural,356908
7,000,Union Territory,Delhi,2011,15-24,Female,Christian,Rural,156632
7,000,Union Territory,Delhi,2011,15-24,Female,Hindu,Rural,73873
7,000,Union Territory,Delhi,2011,15-24,Female,Jain,Rural,293892
7,000,Union Territory,Delhi,2011,15-24,Female,Muslim,Rural,139126
7,000,Union Territory,Delhi,2011,15-24,Female,Parsi,Rural,104615
7,000,Union Territory,Delhi,2011,15-24,Female,Sikh,Rural,249212
7,000,Union Territory,Delhi,2011,15-24,Male,Buddhist,Rural,228690
7,000,Union Territory,Delhi,2011,15-24,Male,Christian,Rural,168858
7,000,Union Territory,Delhi,2011,15-24,Male,Hindu,Rural,287972
7,000,Union Territory,Delhi,2011,15-24,Male,Jain,Rural,311636
7,000,Union Territory,Delhi,2011,15-24,Male,Muslim,Rural,143931
7,000,Union Territory,Delhi,2011,15-24,Male,Parsi,Rural,143415
7,000,Union Territory,Delhi,2011,15-24,Male,Sikh,Rural,130926
7,000,Union Territory,Delhi,2011,15-24,Other,Buddhist,Rural,161729
7,000,Union Territory,Delhi,2011,15-24,Other,Christian,Rural,214664
7,000,Union Territory,Delhi,2011,15-24,Other,Hindu,Rural,138010
7,000,Union Territory,Delhi,2011,15-24,Other,Jain,Rural,181947
7,000,Union Territory,Delhi,2011,15-24,Other,Muslim,Rural,109972
7,000,Union Territory,Delhi,2011,15-24,Other,Parsi,Rural,252945
7,000,Union Territory,Delhi,2011,15-24,Other,Sikh,Rural,111089
7,000,Union Territory,Delhi,2011,25-44,Female,Buddhist,Rural,258543
7,000,Union Territory,Delhi,2011,25-44,Female,Christian,Rural,131406
7,000,Union Territory,Delhi,2011,25-44,Female,Hindu,Rural,157487
7,000,Union Territory,Delhi,2011,25-44,Female,Jain,Rural,196406
7,000,Union Territory,Delhi,2011,25-44,Female,Muslim,Rural,256907
7,000,Union Territory,Delhi,2011,25-44,Female,Parsi,Rural,273644
7,000,Union Territory,Delhi,2011,25-44,Female,Sikh,Rural,241751
7,000,Union Territory,Delhi,2011,25-44,Male,Buddhist,Rural,96660
7,000,Union Territory,Delhi,2011,25-44,Male,Christian,Rural,59492
7,000,Union Territory,Delhi,2011,25-44,Male,Hindu,Rural,114948
7,000,Union Territory,Delhi,2011,25-44,Male,Jain,Rural,194048
7,000,Union Territory,Delhi,2011,25-44,Male,Muslim,Rural,356064
7,000,Union Territory,Delhi,2011,25-44,Male,Parsi,Rural,121852
7,000,Union Territory,Delhi,2011,25-44,Male,Sikh,Rural,180145
7,000,Union Territory,Delhi,2011,25-44,Other,Buddhist,Rural,132715
7,000,Union Territory,Delhi,2011,25-44,Other,Christian,Rural,194285
7,000,Union Territory,Delhi,2011,25-44,Other,Hindu,Rural,105028
7,000,Union Territory,Delhi,2011,25-44,Other,Jain,Rural,160457
7,000,Union Territory,Delhi,2011,25-44,Other,Muslim,Rural,235308
7,000,Union Territory,Delhi,2011,25-44,Other,Parsi,Rural,125619
7,000,Union Territory,Delhi,2011,25-44,Other,Sikh,Rural,159939
7,000,Union Territory,Delhi,2011,45-59,Female,Buddhist,Rural,105438
7,000,Union Territory,Delhi,2011,45-59,Female,Christian,Rural,265647
7,000,Union Territory,Delhi,2011,45-59,Female,Hindu,Rural,134620
7,000,Union Territory,Delhi,2011,45-59,Female,Jain,Rural,112948
7,000,Union Territory,Delhi,2011,45-59,Female,Muslim,Rural,313409
7,000,Union Territory,Delhi,2011,45-59,Female,Parsi,Rural,218202
7,000,Union Territory,Delhi,2011,45-59,Female,Sikh,Rural,233315
7,000,Union Territory,Delhi,2011,45-59,Male,Buddhist,Rural,354839
7,000,Union Territory,Delhi,2011,45-59,Male,Christian,Rural,94418
7,000,Union Territory,Delhi,2011,45-59,Male,Hindu,Rural,178621
7,000,Union Territory,Delhi,2011,45-59,Male,Jain,Rural,230840
7,000,Union Territory,Delhi,2011,45-59,Male,Muslim,Rural,236230
7,000,Union Territory,Delhi,2011,45-59,Male,Parsi,Rural,154798
7,000,Union Territory,Delhi,2011,45-59,Male,Sikh,Rural,190505
7,000,Union Territory,Delhi,2011,45-59,Other,Buddhist,Rural,228992
7,000,Union Territory,Delhi,2011,45-59,Other,Christian,Rural,151628
7,000,Union Territory,Delhi,2011,45-59,Other,Hindu,Rural,99104
7,000,Union Territory,Delhi,2011,45-59,Other,Jain,Rural,224187
7,000,Union Territory,Delhi,2011,45-59,Other,Muslim,Rural,167171
7,000,Union Territory,Delhi,2011,45-59,Other,Parsi,Rural,159051
7,000,Union Territory,Delhi,2011,45-59,Other,Sikh,Rural,95681
7,000,Union Territory,Delhi,2011,60+,Female,Buddhist,Rural,332047
7,000,Union Territory,Delhi,2011,60+,Female,Christian,Rural,263385
7,000,Union Territory,Delhi,2011,60+,Female,Hindu,Rural,313389
7,000,Union Territory,Delhi,2011,60+,Female,Jain,Rural,275542
7,000,Union Territory,Delhi,2011,60+,Female,Muslim,Rural,121929
7,000,Union Territory,Delhi,2011,60+,Female,Parsi,Rural,184780
7,000,Union Territory,Delhi,2011,60+,Female,Sikh,Rural,186112
7,000,Union Territory,Delhi,2011,60+,Male,Buddhist,Rural,150153
7,000,Union Territory,Delhi,2011,60+,Male,Christian,Rural,259150
7,000,Union Territory,Delhi,2011,60+,Male,Hindu,Rural,205080
7,000,Union Territory,Delhi,2011,60+,Male,Jain,Rural,153235
7,000,Union Territory,Delhi,2011,60+,Male,Muslim,Rural,185209
7,000,Union Territory,Delhi,2011,60+,Male,Parsi,Rural,63380
7,000,Union Territory,Delhi,2011,60+,Male,Sikh,Rural,231018
7,000,Union Territory,Delhi,2011,60+,Other,Buddhist,Rural,184929
7,000,Union Territory,Delhi,2011,60+,Other,Christian,Rural,84942
7,000,Union Territory,Delhi,2011,60+,Other,Hindu,Rural,303539
7,000,Union Territory,Delhi,2011,60+,Other,Jain,Rural,137615
7,000,Union Territory,Delhi,2011,60+,Other,Muslim,Rural,84788
7,000,Union Territory,Delhi,2011,60+,Other,Parsi,Rural,214299
7,000,Union Territory,Delhi,2011,60+,Other,Sikh,Rural,224544
7,000,Union Territory,Delhi,2011,0-14,Female,Buddhist,Urban,208608
7,000,Union Territory,Delhi,2011,0-14,Female,Christian,Urban,70471
7,000,Union Territory,Delhi,2011,0-14,Female,Hindu,Urban,106308
7,000,Union Territory,Delhi,2011,0-14,Female,Jain,Urban,53816
7,000,Union Territory,Delhi,2011,0-14,Female,Muslim,Urban,124749
7,000,Union Territory,Delhi,2011,0-14,Female,Parsi,Urban,131165
7,000,Union Territory,Delhi,2011,0-14,Female,Sikh,Urban,58860
7,000,Union Territory,Delhi,2011,0-14,Male,Buddhist,Urban,174991
7,000,Union Territory,Delhi,2011,0-14,Male,Christian,Urban,84398
7,000,Union Territory,Delhi,2011,0-14,Male,Hindu,Urban,48316
7,000,Union Territory,Delhi,2011,0-14,Male,Jain,Urban,144747
7,000,Union Territory,Delhi,2011,0-14,Male,Muslim,Urban,187383
7,000,Union Territory,Delhi,2011,0-14,Male,Parsi,Urban,95288
7,000,Union Territory,Delhi,2011,0-14,Male,Sikh,Urban,123352
7,000,Union Territory,Delhi,2011,0-14,Other,Buddhist,Urban,84872
7,000,Union Territory,Delhi,2011,0-14,Other,Christian,Urban,76201
7,000,Union Territory,Delhi,2011,0-14,Other,Hindu,Urban,108576
7,000,Union Territory,Delhi,2011,0-14,Other,Jain,Urban,103408
7,000,Union Territory,Delhi,2011,0-14,Other,Muslim,Urban,87479
7,000,Union Territory,Delhi,2011,0-14,Other,Parsi,Urban,125032
7,000,Union Territory,Delhi,2011,0-14,Other,Sikh,Urban,82310
7,000,Union Territory,Delhi,2011,15-24,Female,Buddhist,Urban,104553
7,000,Union Territory,Delhi,2011,15-24,Female,Christian,Urban,107748
7,000,Union Territory,Delhi,2011,15-24,Female,Hindu,Urban,96849
7,000,Union Territory,Delhi,2011,15-24,Female,Jain,Urban,170949
7,000,Union Territory,Delhi,2011,15-24,Female,Muslim,Urban,173629
7,000,Union Territory,Delhi,2011,15-24,Female,Parsi,Urban,51611
7,000,Union Territory,Delhi,2011,15-24,Female,Sikh,Urban,85259
7,000,Union Territory,Delhi,2011,15-24,Male,Buddhist,Urban,87355
7,000,Union Territory,Delhi,2011,15-24,Male,Christian,Urban,63782
7,000,Union Territory,Delhi,2011,15-24,Male,Hindu,Urban,100721
7,000,Union Territory,Delhi,2011,15-24,Male,Jain,Urban,58886
7,000,Union Territory,Delhi,2011,15-24,Male,Muslim,Urban,31472
7,000,Union Territory,Delhi,2011,15-24,Male,Parsi,Urban,74853
7,000,Union Territory,Delhi,2011,15-24,Male,Sikh,Urban,99179
7,000,Union Territory,Delhi,2011,15-24,Other,Buddhist,Urban,72896
7,000,Union Territory,Delhi,2011,15-24,Other,Christian,Urban,95345
7,000,Union Territory,Delhi,2011,15-24,Other,Hindu,Urban,88363
7,000,Union Territory,Delhi,2011,15-24,Other,Jain,Urban,35699
7,000,Union Territory,Delhi,2011,15-24,Other,Muslim,Urban,92093
7,000,Union Territory,Delhi,2011,15-24,Other,Parsi,Urban,98371
7,000,Union Territory,Delhi,2011,15-24,Other,Sikh,Urban,63288
7,000,Union Territory,Delhi,2011,25-44,Female,Buddhist,Urban,116956
